,Especie,Dap,HC,HT,CF,VOL M3,ESTE,NORTE,Condicion,Dap_Outlier,HT_Outlier,Color,Dap_z,HT_z,HT_zscore,Dap_zscore
162,Machimango,64.0,10.0,17.0,2,2.091,675682.0,9630778.0,True,False,False,Inlier,0.16794310908446886,-1.7911048554297084,-1.7911048554297084,0.16794310908446886
163,Almendro,110.0,11.0,20.0,2,6.795,675672.0,9630778.0,True,False,False,Inlier,1.5614302005311302,0.584204949066366,0.584204949066366,1.5614302005311302
164,Palisangre,68.0,18.0,22.0,1,4.249,675657.0,9630761.0,True,False,False,Inlier,-0.5352359706982367,0.6265018817394398,0.6265018817394398,-0.5352359706982367
165,Machimango,74.0,18.0,23.0,1,5.032,675647.0,9630768.0,True,False,False,Inlier,1.1296090449208465,0.970598720540122,0.970598720540122,1.1296090449208465
166,Andiroba,67.0,9.0,16.0,1,2.063,675659.0,9630715.0,True,False,False,Inlier,0.825662894011085,-1.1606733553234754,-1.1606733553234754,0.825662894011085
167,Almendro,101.0,13.0,16.0,1,6.77,675614.0,9630672.0,True,False,False,Inlier,1.1259826802986492,-1.3070348013010198,-1.3070348013010198,1.1259826802986492
168,Panguana,47.0,12.0,18.0,1,0.0,675580.0,9630693.0,False,False,False,Inlier,-1.7016338124829709,-1.478816085904531,-1.478816085904531,-1.7016338124829709
169,Cumala llorona,62.0,16.0,19.0,2,3.14,675564.0,9630689.0,True,False,False,Inlier,0.3131211151812139,-0.504001863571629,-0.504001863571629,0.3131211151812139
170,Anuje rumo,73.0,17.0,20.0,1,4.625,675561.0,9630687.0,True,False,False,Inlier,0.8537606409618745,0.133791923239271,0.133791923239271,0.8537606409618745
171,Panguana,75.0,15.0,20.0,1,4.307,675609.0,9630734.0,True,False,False,Inlier,-0.2928613841846562,-0.5621230735894414,-0.5621230735894414,-0.2928613841846562
172,Panguana,65.0,14.0,19.0,1,3.02,675622.0,9630769.0,True,False,False,Inlier,-0.7959943942911971,-1.020469579746986,-1.020469579746986,-0.7959943942911971
173,Cumala blanca,56.0,18.0,21.0,1,2.882,675625.0,9630794.0,True,False,False,Inlier,-0.002712130568590797,0.09305176734769184,0.09305176734769184,-0.002712130568590797
174,Andiroba,91.0,18.0,21.0,1,7.61,675606.0,9630797.0,True,True,False,Inlier,3.242655310389556,0.6259526610587303,0.6259526610587303,3.242655310389556
175,Almendro,76.0,16.0,20.0,2,4.718,675590.0,9630818.0,True,False,False,Inlier,-0.08359376479157585,0.584204949066366,0.584204949066366,-0.08359376479157585
176,Aguanillo,51.0,17.0,21.0,1,2.257,675584.0,9630867.0,True,False,False,Inlier,-0.3899697006527831,,,-0.3899697006527831
177,Cumala caupuri,56.0,17.0,20.0,1,2.722,675592.0,9630880.0,True,False,False,Inlier,-0.209307379227818,-0.6380297172020211,-0.6380297172020211,-0.209307379227818
178,Aguanillo,48.0,17.0,20.0,1,2.0,675593.0,9630877.0,True,False,False,Inlier,-0.7620508829269984,,,-0.7620508829269984
179,Aguanillo,58.0,18.0,21.0,1,3.091,675597.0,9630893.0,True,False,False,Inlier,0.4782197246537195,,,0.4782197246537195
180,Almendro,50.0,16.0,20.0,1,0.0,675622.0,9630892.0,False,False,False,Inlier,-1.3415532676854098,0.584204949066366,0.584204949066366,-1.3415532676854098
181,Cumala caupuri,61.0,15.0,19.0,2,2.849,675642.0,9630859.0,True,False,False,Inlier,0.3347256897968681,-1.1075909135698008,-1.1075909135698008,0.3347256897968681
182,Marupa,59.0,14.0,19.0,1,2.488,675642.0,9630991.0,True,False,False,Inlier,0.12351967684122944,-0.6824372531572895,-0.6824372531572895,0.12351967684122944
183,Cumala blanca,48.0,15.0,19.0,1,1.764,675645.0,9630984.0,True,False,False,Inlier,-0.8922909570664038,-0.7852498064664966,-0.7852498064664966,-0.8922909570664038
184,Machimango,77.0,13.0,18.0,1,3.935,675654.0,9631031.0,True,False,False,Inlier,1.4181088256717598,-1.3308209261014035,-1.3308209261014035,1.4181088256717598
185,Cumala blanca,72.0,16.0,20.0,1,4.234,675597.0,9631126.0,True,False,False,Inlier,1.7764455224270352,-0.34609901955940237,-0.34609901955940237,1.7764455224270352
186,Anuje rumo,57.0,13.0,18.0,1,2.156,675614.0,9631147.0,True,False,False,Inlier,-0.6629957547702566,-0.7161802949866906,-0.7161802949866906,-0.6629957547702566
187,Cumala llorona,54.0,16.0,20.0,1,2.382,675640.0,9631219.0,True,False,False,Inlier,-0.4993012377213945,-0.09585311515779432,-0.09585311515779432,-0.4993012377213945
188,Panguana,51.0,16.0,21.0,1,0.0,675631.0,9631234.0,False,False,False,Inlier,-1.5003806084403544,-0.1037765674318965,-0.1037765674318965,-1.5003806084403544
189,Cumala blanca,50.0,17.0,21.0,1,2.17,675617.0,9631235.0,True,False,False,Inlier,-0.6698962504419506,0.09305176734769184,0.09305176734769184,-0.6698962504419506
190,Cumala blanca,50.0,16.0,18.0,1,0.0,675597.0,9631234.0,False,False,False,Inlier,-0.6698962504419506,-1.2244005933735909,-1.2244005933735909,-0.6698962504419506
191,Cumala blanca,61.0,16.0,19.0,1,3.039,675619.0,9631250.0,True,False,False,Inlier,0.5532746359925423,-0.7852498064664966,-0.7852498064664966,0.5532746359925423
192,Cumala blanca,60.0,17.0,21.0,1,3.124,675615.0,9631264.0,True,False,False,Inlier,0.4420772826803157,0.09305176734769184,0.09305176734769184,0.4420772826803157
193,Cumala llorona,47.0,17.0,20.0,1,0.0,675628.0,9631330.0,False,False,False,Inlier,-1.210170796511177,-0.09585311515779432,-0.09585311515779432,-1.210170796511177
194,Mari mari,75.0,10.0,17.0,2,2.872,675634.0,9631341.0,True,False,False,Inlier,0.348180411643499,-1.470353984233211,-1.470353984233211,0.348180411643499
195,Cumala blanca,55.0,17.0,21.0,1,2.625,675646.0,9631425.0,True,False,False,Inlier,-0.11390948388081742,0.09305176734769184,0.09305176734769184,-0.11390948388081742
196,Azucar huayo,66.0,14.0,20.0,1,3.113,675606.0,9631440.0,True,False,False,Inlier,0.4768199098641891,-0.4404624309928279,-0.4404624309928279,0.4768199098641891
197,Machimango,72.0,10.0,17.0,1,2.646,675633.0,9631465.0,True,False,False,Inlier,0.9372758577535709,-1.7911048554297084,-1.7911048554297084,0.9372758577535709
198,Canela moena,65.0,16.0,20.0,1,3.451,675624.0,9631478.0,True,False,False,Inlier,1.5004629342199387,0.6174249230386354,0.6174249230386354,1.5004629342199387
199,Andiroba,49.0,10.0,16.0,2,1.226,675630.0,9631477.0,True,False,False,Inlier,-0.9870814182727683,-1.1606733553234754,-1.1606733553234754,-0.9870814182727683
200,Andiroba,55.0,16.0,19.0,1,2.471,675643.0,9631478.0,True,False,False,Inlier,-0.38283331417815053,-0.08869774549415206,-0.08869774549415206,-0.38283331417815053
201,Caimitillo,86.0,16.0,19.0,1,6.041,675644.0,9631477.0,True,False,False,Inlier,2.1926853722220097,-0.281271975231506,-0.281271975231506,2.1926853722220097
202,Aguanillo,49.0,17.0,20.0,1,2.084,675658.0,9631479.0,True,False,False,Inlier,-0.6380238221689266,,,-0.6380238221689266
203,Cumala caupuri,50.0,17.0,20.0,2,2.17,675660.0,9631474.0,True,False,False,Inlier,-0.8621470620574414,-0.6380297172020211,-0.6380297172020211,-0.8621470620574414
204,Cumala blanca,58.0,17.0,20.0,1,2.92,675629.0,9631512.0,True,False,False,Inlier,0.21968257605586244,-0.34609901955940237,-0.34609901955940237,0.21968257605586244
205,Cumala blanca,55.0,18.0,21.0,1,2.78,675600.0,9631528.0,True,False,False,Inlier,-0.11390948388081742,0.09305176734769184,0.09305176734769184,-0.11390948388081742
206,Andiroba,51.0,17.0,21.0,1,2.257,675621.0,9631533.0,True,False,False,Inlier,-0.7856653835745624,0.6259526610587303,0.6259526610587303,-0.7856653835745624
207,Anuje rumo,56.0,16.0,20.0,1,2.562,675627.0,9631583.0,True,False,False,Inlier,-0.7577930295035148,0.133791923239271,0.133791923239271,-0.7577930295035148
208,Cumala caupuri,68.0,15.0,19.0,1,3.541,675634.0,9631619.0,True,False,False,Inlier,1.0963719864314287,-1.1075909135698008,-1.1075909135698008,1.0963719864314287
209,Aguanillo,56.0,17.0,20.0,1,2.722,675627.0,9631617.0,True,False,False,Inlier,0.23016560313757586,,,0.23016560313757586
210,Almendro,68.0,17.0,21.0,1,4.013,675616.0,9631689.0,True,False,False,Inlier,-0.47065822722044787,1.0570148866582123,1.0570148866582123,-0.47065822722044787
211,Cumala caupuri,49.0,15.0,18.0,1,0.0,675644.0,9631694.0,False,False,False,Inlier,-0.9709536758623786,-1.5771521099375807,-1.5771521099375807,-0.9709536758623786
212,Yacushapana,105.0,16.0,20.0,1,9.005,675647.0,9631689.0,True,False,False,Inlier,1.6224981458092476,-0.4050542049426917,-0.4050542049426917,1.6224981458092476
213,Cumala caupuri,49.0,15.0,18.0,1,1.839,675653.0,9631693.0,True,False,False,Inlier,-0.9709536758623786,-1.5771521099375807,-1.5771521099375807,-0.9709536758623786
214,Machimango negro,76.0,17.0,21.0,1,5.013,675640.0,9631827.0,True,False,False,Inlier,1.1698497636836607,0.808290376865476,0.808290376865476,1.1698497636836607
215,Anuje rumo,48.0,16.0,20.0,1,0.0,675651.0,9631849.0,False,False,False,Inlier,-1.5161712273695804,0.133791923239271,0.133791923239271,-1.5161712273695804
216,Azucar huayo,55.0,17.0,21.0,1,2.625,675651.0,9631893.0,True,False,False,Inlier,-0.564915967113924,0.01592032883106568,0.01592032883106568,-0.564915967113924
217,Cumala blanca,66.0,20.0,23.0,1,4.448,675654.0,9631899.0,True,False,False,Inlier,1.1092614025536756,0.9713533411618802,0.9713533411618802,1.1092614025536756
218,Cumala blanca,50.0,16.0,22.0,2,2.042,675654.0,9631902.0,True,False,False,Inlier,-0.6698962504419506,0.532202554254786,0.532202554254786,-0.6698962504419506
219,Marupa,50.0,12.0,18.0,2,1.532,675611.0,9631934.0,True,False,False,Inlier,-0.8275818348362375,-1.0775325049851943,-1.0775325049851943,-0.8275818348362375
220,Machimango,100.0,16.0,20.0,1,8.168,675604.0,9631948.0,True,True,False,Inlier,3.629940478095428,-0.41025306744479323,-0.41025306744479323,3.629940478095428
221,Aguanillo,52.0,18.0,21.0,1,2.485,675568.0,9631943.0,True,False,False,Inlier,-0.2659426398947113,,,-0.2659426398947113
222,Andiroba,62.0,18.0,22.0,1,3.532,675574.0,9631937.0,True,False,False,Inlier,0.3221228072655702,0.9832778643351714,0.9832778643351714,0.3221228072655702
223,Cumala blanca,75.0,19.0,22.0,1,5.456,675557.0,9631929.0,True,False,False,Inlier,2.110037582363715,0.532202554254786,0.532202554254786,2.110037582363715
224,Machimango negro,85.0,18.0,21.0,1,6.639,675561.0,9631942.0,True,False,False,Inlier,1.898055956639484,0.808290376865476,0.808290376865476,1.898055956639484
225,Aguanillo,52.0,17.0,21.0,1,2.347,675560.0,9631962.0,True,False,False,Inlier,-0.2659426398947113,,,-0.2659426398947113
226,Mari mari,72.0,10.0,19.0,1,2.646,675614.0,9632007.0,True,False,False,Inlier,0.1737874402464072,-0.7538363066373317,-0.7538363066373317,0.1737874402464072
227,Pashaco,75.0,17.0,22.0,1,4.882,675627.0,9631987.0,True,False,False,Inlier,0.04379507864394352,0.5654934690053944,0.5654934690053944,0.04379507864394352
228,Mari mari,62.0,17.0,21.0,1,3.336,675637.0,9632052.0,True,False,False,Inlier,-0.4075224644105655,-0.037318629041452465,-0.037318629041452465,-0.4075224644105655
229,Pashaco,66.0,10.0,18.0,1,2.224,675645.0,9632052.0,True,False,False,Inlier,-0.5460978173765172,-1.1624032418444223,-1.1624032418444223,-0.5460978173765172
230,Cumala blanca,59.0,17.0,21.0,1,3.021,675634.0,9632119.0,True,False,False,Inlier,0.3308799293680891,0.09305176734769184,0.09305176734769184,0.3308799293680891
231,Cumala caupuri,53.0,18.0,22.0,1,2.581,675637.0,9632123.0,True,False,False,Inlier,-0.5357272206426297,0.30109267553353847,0.30109267553353847,-0.5357272206426297
232,Anuje rumo,69.0,15.0,20.0,1,3.646,675590.0,9632176.0,True,False,False,Inlier,0.4745715420288418,0.133791923239271,0.133791923239271,0.4745715420288418
233,Cumala blanca,53.0,18.0,21.0,1,2.581,675616.0,9632234.0,True,False,False,Inlier,-0.33630419050527066,0.09305176734769184,0.09305176734769184,-0.33630419050527066
234,Cumala blanca,50.0,17.0,21.0,1,2.17,675609.0,9632230.0,True,False,False,Inlier,-0.6698962504419506,0.09305176734769184,0.09305176734769184,-0.6698962504419506
235,Anuje rumo,52.0,17.0,19.0,1,2.347,675584.0,9632228.0,True,False,False,Inlier,-1.1369821284365476,-0.29119418587370977,-0.29119418587370977,-1.1369821284365476
236,Cumala llorona,50.0,17.0,20.0,1,2.17,675497.0,9632185.0,True,False,False,Inlier,-0.9055124141726988,-0.09585311515779432,-0.09585311515779432,-0.9055124141726988
237,Pashaco,71.0,16.0,21.0,1,4.118,675540.0,9632098.0,True,False,False,Inlier,-0.2183795418095946,0.13351929129294018,0.13351929129294018,-0.2183795418095946
238,Canela moena,52.0,15.0,20.0,1,0.0,675529.0,9632035.0,False,False,False,Inlier,-0.2784859205912208,0.6174249230386354,0.6174249230386354,-0.2784859205912208
239,Machimango,62.0,17.0,20.0,1,3.336,675550.0,9632026.0,True,False,False,Inlier,-0.024390078082806656,-0.41025306744479323,-0.41025306744479323,-0.024390078082806656
240,Andiroba,51.0,15.0,20.0,1,1.992,675520.0,9631968.0,True,False,False,Inlier,-0.7856653835745624,0.2686274577822891,0.2686274577822891,-0.7856653835745624
241,Charapilla,55.0,18.0,21.0,1,2.78,675517.0,9631947.0,True,False,False,Inlier,-1.3884708651070248,0.08669063030575322,0.08669063030575322,-1.3884708651070248
242,Cachimbo,84.0,18.0,22.0,1,6.484,675496.0,9631932.0,True,False,False,Inlier,0.15998553239731478,0.24806528763326527,0.24806528763326527,0.15998553239731478
243,Palisangre,60.0,18.0,22.0,1,3.308,675560.0,9631916.0,True,False,False,Inlier,-1.0203893903508716,0.6265018817394398,0.6265018817394398,-1.0203893903508716
244,Cumala llorona,62.0,12.0,17.0,2,2.355,675533.0,9631911.0,True,False,False,Inlier,0.3131211151812139,-1.3202993603992983,-1.3202993603992983,0.3131211151812139
245,Caimitillo,55.0,17.0,21.0,1,2.625,675565.0,9631848.0,True,False,False,Inlier,-0.7828876636798147,0.6187983455093131,0.6187983455093131,-0.7828876636798147
246,Machimango negro,82.0,17.0,21.0,1,5.836,675562.0,9631824.0,True,False,False,Inlier,1.6553205589875428,0.808290376865476,0.808290376865476,1.6553205589875428
247,Marupa,49.0,17.0,21.0,1,0.0,675565.0,9631810.0,False,False,False,Inlier,-0.9332597805781783,0.10775325049851969,0.10775325049851969,-0.9332597805781783
248,Mari mari,48.0,17.0,20.0,1,0.0,675589.0,9631708.0,False,False,False,Inlier,-1.2213563309303272,-0.39557746783939207,-0.39557746783939207,-1.2213563309303272
249,Caimitillo,76.0,17.0,21.0,1,5.013,675545.0,9631611.0,True,False,False,Inlier,1.23282310257626,0.6187983455093131,0.6187983455093131,1.23282310257626
250,Machimango,85.0,16.0,20.0,1,5.901,675542.0,9631590.0,True,False,False,Inlier,2.1874415743408617,-0.41025306744479323,-0.41025306744479323,2.1874415743408617
251,Cumala blanca,49.0,18.0,21.0,1,0.0,675551.0,9631547.0,False,False,False,Inlier,-0.7810936037541771,0.09305176734769184,0.09305176734769184,-0.7810936037541771
252,Quillosisa,50.0,14.0,20.0,1,1.787,675540.0,9631433.0,True,False,False,Inlier,-1.1387306111627464,-0.2688281016089423,-0.2688281016089423,-1.1387306111627464
253,Cachimbo,116.0,18.0,22.0,1,12.365,675563.0,9631416.0,True,False,False,Inlier,1.584552360004709,0.24806528763326527,0.24806528763326527,1.584552360004709
254,Almendro,122.0,18.0,22.0,1,13.677,675558.0,9631390.0,True,False,False,Inlier,2.1420268941744385,1.5298248242500587,1.5298248242500587,2.1420268941744385
255,Azucar huayo,62.0,17.0,20.0,1,3.336,675550.0,9631326.0,True,False,False,Inlier,0.09800686369032979,-0.4404624309928279,-0.4404624309928279,0.09800686369032979
256,Almendro,86.0,16.0,20.0,1,6.041,675534.0,9631242.0,True,False,False,Inlier,0.4002368132445142,0.584204949066366,0.584204949066366,0.4002368132445142
257,Cumala blanca,68.0,19.0,22.0,1,4.485,675527.0,9631216.0,True,False,False,Inlier,1.3316561091781287,0.532202554254786,0.532202554254786,1.3316561091781287
258,Cumala blanca,58.0,19.0,22.0,1,3.263,675532.0,9631218.0,True,False,False,Inlier,0.21968257605586244,0.532202554254786,0.532202554254786,0.21968257605586244
259,Mari mari,55.0,17.0,21.0,1,2.625,675536.0,9631148.0,True,False,False,Inlier,-0.8144393976704465,-0.037318629041452465,-0.037318629041452465,-0.8144393976704465
260,Cumala llorona,62.0,18.0,22.0,1,3.532,675550.0,9631142.0,True,False,False,Inlier,0.3131211151812139,0.720444381669875,0.720444381669875,0.3131211151812139
261,Pashaco,77.0,16.0,21.0,2,4.843,675541.0,9631119.0,True,False,False,Inlier,0.17488238887071256,0.13351929129294018,0.13351929129294018,0.17488238887071256
262,Machimango,63.0,18.0,22.0,1,3.647,675546.0,9631107.0,True,False,False,Inlier,0.0717765155008311,0.5103147912118169,0.5103147912118169,0.0717765155008311
263,Cachimbo,73.0,17.0,21.0,1,4.625,675548.0,9631082.0,True,False,False,Inlier,-0.32970931459272695,-0.18102061529995034,-0.18102061529995034,-0.32970931459272695
264,Pashaco,74.0,18.0,20.0,1,5.032,675564.0,9631083.0,True,False,False,Inlier,-0.02174857646944101,-0.298454886419514,-0.298454886419514,-0.02174857646944101
265,Machimango,62.0,17.0,20.0,1,0.0,675567.0,9631084.0,False,False,False,Inlier,-0.024390078082806656,-0.41025306744479323,-0.41025306744479323,-0.024390078082806656
266,Cumala blanca,98.0,18.0,22.0,1,8.825,675548.0,9630997.0,True,True,False,Inlier,4.667576708544927,0.532202554254786,0.532202554254786,4.667576708544927
267,Cumala caupuri,85.0,16.0,22.0,1,5.901,675573.0,9630969.0,True,True,False,Inlier,2.9460844211153616,0.30109267553353847,0.30109267553353847,2.9460844211153616
268,Panguana,82.0,15.0,20.0,1,5.149,675585.0,9630943.0,True,False,False,Inlier,0.05933172288992249,-0.5621230735894414,-0.5621230735894414,0.05933172288992249
269,Aguanillo,53.0,17.0,21.0,1,2.438,675573.0,9630935.0,True,False,False,Inlier,-0.1419155791366395,,,-0.1419155791366395
270,Cachimbo,69.0,16.0,20.0,1,3.889,675527.0,9630851.0,True,False,False,Inlier,-0.5077801680436512,-0.610106518233166,-0.610106518233166,-0.5077801680436512
271,Aguanillo,81.0,17.0,20.0,1,5.694,675552.0,9630758.0,True,True,False,Inlier,3.3308421220893707,,,3.3308421220893707
272,Anuje rumo,60.0,17.0,21.0,1,3.124,675558.0,9630682.0,True,False,False,Inlier,-0.37860393057048203,0.5587780323522518,0.5587780323522518,-0.37860393057048203
273,Huayruro,63.0,16.0,19.0,1,0.0,675534.0,9630675.0,False,False,False,Inlier,-0.5715466658326257,-0.9827076298239908,-0.9827076298239908,-0.5715466658326257
274,Panguana,52.0,13.0,18.0,1,0.0,675554.0,9630642.0,False,False,False,Inlier,-1.4500673074297004,-1.478816085904531,-1.478816085904531,-1.4500673074297004
275,Cumala caupuri,75.0,19.0,22.0,1,5.456,675535.0,9630627.0,True,False,False,Inlier,1.8580182830659893,0.30109267553353847,0.30109267553353847,1.8580182830659893
276,Cumala blanca,56.0,18.0,23.0,1,2.882,675506.0,9630633.0,True,False,False,Inlier,-0.002712130568590797,0.9713533411618802,0.9713533411618802,-0.002712130568590797
277,Cumala blanca,56.0,16.0,25.0,2,2.562,675498.0,9630642.0,True,False,False,Inlier,-0.002712130568590797,1.8496549149760686,1.8496549149760686,-0.002712130568590797
278,Cumala blanca,46.0,18.0,25.0,1,1.944,675497.0,9630642.0,True,False,False,Inlier,-1.114685663690857,1.8496549149760686,1.8496549149760686,-1.114685663690857
279,Cumala blanca,57.0,19.0,26.0,2,3.151,675484.0,9630653.0,True,False,True,Outlier,0.10848522274363583,2.2888057018831627,2.2888057018831627,0.10848522274363583
280,Cumala llorona,57.0,20.0,26.0,1,3.317,675472.0,9630695.0,True,False,False,Inlier,-0.19464285538291637,2.3530393753252135,2.3530393753252135,-0.19464285538291637
281,Cumala llorona,67.0,23.0,27.0,1,5.271,675477.0,9630701.0,True,False,True,Inlier,0.8208850857453441,2.761188123739048,2.761188123739048,0.8208850857453441
282,Pashaco,80.0,17.0,23.0,2,5.554,675489.0,9630708.0,True,False,False,Inlier,0.3715133542108661,0.9974676467178486,0.9974676467178486,0.3715133542108661
283,Yacushapana,43.0,20.0,25.0,1,0.0,675489.0,9630712.0,False,False,False,Inlier,-1.6807321380605154,1.7721121466242724,1.7721121466242724,-1.6807321380605154
284,Quillosisa,52.0,16.0,24.0,1,2.209,675457.0,9630708.0,True,False,False,Inlier,-0.9735563757551808,1.4888941012187535,1.4888941012187535,-0.9735563757551808
285,Cumala llorona,60.0,17.0,23.0,2,3.124,675442.0,9630708.0,True,False,False,Inlier,0.1100155269555618,1.1285931300837095,1.1285931300837095,0.1100155269555618
